drift,attack,eta,p_secure,p_transition,p_insecure,phase_margin
0.005,0.15,0.11499999999999999,0.0,0.0,1.0,0.05
0.005,0.15,0.1175,0.0,0.0,1.0,0.05
0.005,0.15,0.12,0.0,0.0,1.0,0.05
0.005,0.15,0.1225,0.0,0.0,1.0,0.05
0.005,0.15,0.125,0.0,0.0,1.0,0.05
0.005,0.15,0.1275,0.0,0.0,1.0,0.05
0.005,0.15,0.13,0.0,0.0,1.0,0.05
0.005,0.15,0.1325,0.0,0.0,1.0,0.05
0.005,0.15,0.135,0.0,0.0,1.0,0.05
0.005,0.15,0.1375,0.0,0.0,1.0,0.05
0.005,0.15,0.14,0.0,0.0,1.0,0.05
0.005,0.15,0.14250000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.14500000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.14750000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.15000000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.15250000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.155,0.0,0.0,1.0,0.05
0.005,0.15,0.1575,0.0,0.0,1.0,0.05
0.005,0.15,0.16,0.0,0.0,1.0,0.05
0.005,0.15,0.1625,0.0,0.0,1.0,0.05
0.005,0.15,0.165,0.0,0.0,1.0,0.05
0.005,0.15,0.1675,0.0,0.0,1.0,0.05
0.005,0.15,0.17,0.0,0.0,1.0,0.05
0.005,0.15,0.17250000000000001,0.0,0.0,1.0,0.05
0.005,0.15,0.17500000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.17750000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.18000000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.18250000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.18500000000000003,0.0,0.0,1.0,0.05
0.005,0.15,0.1875,0.0,0.0,1.0,0.05
0.005,0.15,0.19,0.0,0.0,1.0,0.05
0.005,0.15,0.1925,0.0,0.0,1.0,0.05
0.005,0.15,0.195,0.0,0.0,1.0,0.05
0.005,0.15,0.1975,0.0,0.0,1.0,0.05
0.005,0.15,0.2,0.0,0.0,1.0,0.05
0.005,0.15,0.2025,0.0,0.0,1.0,0.05
0.005,0.15,0.20500000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.20750000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.21000000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.21250000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.21500000000000002,0.0,0.0,1.0,0.05
0.005,0.15,0.21750000000000003,0.0,0.0,1.0,0.05
0.005,0.15,0.22,0.0,0.0,1.0,0.05
0.005,0.2,0.01,1.0,0.0,0.0,0.05
0.005,0.2,0.0125,1.0,0.0,0.0,0.05
0.005,0.2,0.015,1.0,0.0,0.0,0.05
0.005,0.2,0.0175,1.0,0.0,0.0,0.05
0.005,0.2,0.02,1.0,0.0,0.0,0.05
0.005,0.2,0.0225,1.0,0.0,0.0,0.05
0.005,0.2,0.025,1.0,0.0,0.0,0.05
0.005,0.2,0.027500000000000004,1.0,0.0,0.0,0.05
0.005,0.2,0.03,1.0,0.0,0.0,0.05
0.005,0.2,0.0325,1.0,0.0,0.0,0.05
0.005,0.2,0.035,1.0,0.0,0.0,0.05
0.005,0.2,0.0375,1.0,0.0,0.0,0.05
0.005,0.2,0.04,1.0,0.0,0.0,0.05
0.005,0.2,0.0425,1.0,0.0,0.0,0.05
0.005,0.2,0.045000000000000005,1.0,0.0,0.0,0.05
0.005,0.2,0.0475,1.0,0.0,0.0,0.05
0.005,0.2,0.05,1.0,0.0,0.0,0.05
0.005,0.2,0.052500000000000005,1.0,0.0,0.0,0.05
0.005,0.2,0.055,1.0,0.0,0.0,0.05
0.005,0.2,0.0575,1.0,0.0,0.0,0.05
0.005,0.2,0.060000000000000005,1.0,0.0,0.0,0.05
0.005,0.2,0.0625,1.0,0.0,0.0,0.05
0.005,0.2,0.065,1.0,0.0,0.0,0.05
0.005,0.2,0.0675,1.0,0.0,0.0,0.05
0.005,0.2,0.06999999999999999,1.0,0.0,0.0,0.05
0.005,0.2,0.0725,0.956,0.032,0.012,0.05
0.005,0.2,0.075,0.844,0.1,0.056,0.05
0.005,0.2,0.0775,0.648,0.184,0.168,0.05
0.005,0.2,0.08,0.284,0.244,0.472,0.05
0.005,0.2,0.08249999999999999,0.088,0.108,0.804,0.05
0.005,0.2,0.08499999999999999,0.008,0.04,0.952,0.05
0.005,0.2,0.0875,0.0,0.008,0.992,0.05
0.005,0.2,0.09,0.0,0.0,1.0,0.05
0.005,0.2,0.0925,0.0,0.0,1.0,0.05
0.005,0.2,0.095,0.0,0.0,1.0,0.05
0.005,0.2,0.0975,0.0,0.0,1.0,0.05
0.005,0.2,0.09999999999999999,0.0,0.0,1.0,0.05
0.005,0.2,0.1025,0.0,0.0,1.0,0.05
0.005,0.2,0.105,0.0,0.0,1.0,0.05
0.005,0.2,0.1075,0.0,0.0,1.0,0.05
0.005,0.2,0.11,0.0,0.0,1.0,0.05
0.005,0.2,0.1125,0.0,0.0,1.0,0.05
0.005,0.2,0.11499999999999999,0.0,0.0,1.0,0.05
0.005,0.2,0.1175,0.0,0.0,1.0,0.05
0.005,0.2,0.12,0.0,0.0,1.0,0.05
0.005,0.2,0.1225,0.0,0.0,1.0,0.05
0.005,0.2,0.125,0.0,0.0,1.0,0.05
0.005,0.2,0.1275,0.0,0.0,1.0,0.05
0.005,0.2,0.13,0.0,0.0,1.0,0.05
0.005,0.2,0.1325,0.0,0.0,1.0,0.05
0.005,0.2,0.135,0.0,0.0,1.0,0.05
0.005,0.2,0.1375,0.0,0.0,1.0,0.05
0.005,0.2,0.14,0.0,0.0,1.0,0.05
0.005,0.2,0.14250000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.14500000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.14750000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.15000000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.15250000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.155,0.0,0.0,1.0,0.05
0.005,0.2,0.1575,0.0,0.0,1.0,0.05
0.005,0.2,0.16,0.0,0.0,1.0,0.05
0.005,0.2,0.1625,0.0,0.0,1.0,0.05
0.005,0.2,0.165,0.0,0.0,1.0,0.05
0.005,0.2,0.1675,0.0,0.0,1.0,0.05
0.005,0.2,0.17,0.0,0.0,1.0,0.05
0.005,0.2,0.17250000000000001,0.0,0.0,1.0,0.05
0.005,0.2,0.17500000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.17750000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.18000000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.18250000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.18500000000000003,0.0,0.0,1.0,0.05
0.005,0.2,0.1875,0.0,0.0,1.0,0.05
0.005,0.2,0.19,0.0,0.0,1.0,0.05
0.005,0.2,0.1925,0.0,0.0,1.0,0.05
0.005,0.2,0.195,0.0,0.0,1.0,0.05
0.005,0.2,0.1975,0.0,0.0,1.0,0.05
0.005,0.2,0.2,0.0,0.0,1.0,0.05
0.005,0.2,0.2025,0.0,0.0,1.0,0.05
0.005,0.2,0.20500000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.20750000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.21000000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.21250000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.21500000000000002,0.0,0.0,1.0,0.05
0.005,0.2,0.21750000000000003,0.0,0.0,1.0,0.05
0.005,0.2,0.22,0.0,0.0,1.0,0.05
0.005,0.25,0.01,1.0,0.0,0.0,0.05
0.005,0.25,0.0125,1.0,0.0,0.0,0.05
0.005,0.25,0.015,1.0,0.0,0.0,0.05
0.005,0.25,0.0175,1.0,0.0,0.0,0.05
0.005,0.25,0.02,1.0,0.0,0.0,0.05
0.005,0.25,0.0225,1.0,0.0,0.0,0.05
0.005,0.25,0.025,1.0,0.0,0.0,0.05
0.005,0.25,0.027500000000000004,1.0,0.0,0.0,0.05
0.005,0.25,0.03,1.0,0.0,0.0,0.05
0.005,0.25,0.0325,1.0,0.0,0.0,0.05
0.005,0.25,0.035,1.0,0.0,0.0,0.05
0.005,0.25,0.0375,1.0,0.0,0.0,0.05
0.005,0.25,0.04,1.0,0.0,0.0,0.05
0.005,0.25,0.0425,1.0,0.0,0.0,0.05
0.005,0.25,0.045000000000000005,1.0,0.0,0.0,0.05
0.005,0.25,0.0475,1.0,0.0,0.0,0.05
0.005,0.25,0.05,1.0,0.0,0.0,0.05
0.005,0.25,0.052500000000000005,1.0,0.0,0.0,0.05
0.005,0.25,0.055,1.0,0.0,0.0,0.05
0.005,0.25,0.0575,1.0,0.0,0.0,0.05
0.005,0.25,0.060000000000000005,1.0,0.0,0.0,0.05
0.005,0.25,0.0625,1.0,0.0,0.0,0.05
0.005,0.25,0.065,1.0,0.0,0.0,0.05
0.005,0.25,0.0675,0.996,0.004,0.0,0.05
0.005,0.25,0.06999999999999999,0.972,0.016,0.012,0.05
0.005,0.25,0.0725,0.868,0.084,0.048,0.05
0.005,0.25,0.075,0.592,0.184,0.224,0.05
0.005,0.25,0.0775,0.32,0.204,0.476,0.05
0.005,0.25,0.08,0.1,0.112,0.788,0.05
0.005,0.25,0.08249999999999999,0.02,0.04,0.94,0.05
0.005,0.25,0.08499999999999999,0.0,0.008,0.992,0.05
0.005,0.25,0.0875,0.0,0.004,0.996,0.05
0.005,0.25,0.09,0.0,0.0,1.0,0.05
0.005,0.25,0.0925,0.0,0.0,1.0,0.05
0.005,0.25,0.095,0.0,0.0,1.0,0.05
0.005,0.25,0.0975,0.0,0.0,1.0,0.05
0.005,0.25,0.09999999999999999,0.0,0.0,1.0,0.05
0.005,0.25,0.1025,0.0,0.0,1.0,0.05
0.005,0.25,0.105,0.0,0.0,1.0,0.05
0.005,0.25,0.1075,0.0,0.0,1.0,0.05
0.005,0.25,0.11,0.0,0.0,1.0,0.05
0.005,0.25,0.1125,0.0,0.0,1.0,0.05
0.005,0.25,0.11499999999999999,0.0,0.0,1.0,0.05
0.005,0.25,0.1175,0.0,0.0,1.0,0.05
0.005,0.25,0.12,0.0,0.0,1.0,0.05
0.005,0.25,0.1225,0.0,0.0,1.0,0.05
0.005,0.25,0.125,0.0,0.0,1.0,0.05
0.005,0.25,0.1275,0.0,0.0,1.0,0.05
0.005,0.25,0.13,0.0,0.0,1.0,0.05
0.005,0.25,0.1325,0.0,0.0,1.0,0.05
0.005,0.25,0.135,0.0,0.0,1.0,0.05
0.005,0.25,0.1375,0.0,0.0,1.0,0.05
0.005,0.25,0.14,0.0,0.0,1.0,0.05
0.005,0.25,0.14250000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.14500000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.14750000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.15000000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.15250000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.155,0.0,0.0,1.0,0.05
0.005,0.25,0.1575,0.0,0.0,1.0,0.05
0.005,0.25,0.16,0.0,0.0,1.0,0.05
0.005,0.25,0.1625,0.0,0.0,1.0,0.05
0.005,0.25,0.165,0.0,0.0,1.0,0.05
0.005,0.25,0.1675,0.0,0.0,1.0,0.05
0.005,0.25,0.17,0.0,0.0,1.0,0.05
0.005,0.25,0.17250000000000001,0.0,0.0,1.0,0.05
0.005,0.25,0.17500000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.17750000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.18000000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.18250000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.18500000000000003,0.0,0.0,1.0,0.05
0.005,0.25,0.1875,0.0,0.0,1.0,0.05
0.005,0.25,0.19,0.0,0.0,1.0,0.05
0.005,0.25,0.1925,0.0,0.0,1.0,0.05
0.005,0.25,0.195,0.0,0.0,1.0,0.05
0.005,0.25,0.1975,0.0,0.0,1.0,0.05
0.005,0.25,0.2,0.0,0.0,1.0,0.05
0.005,0.25,0.2025,0.0,0.0,1.0,0.05
0.005,0.25,0.20500000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.20750000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.21000000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.21250000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.21500000000000002,0.0,0.0,1.0,0.05
0.005,0.25,0.21750000000000003,0.0,0.0,1.0,0.05
0.005,0.25,0.22,0.0,0.0,1.0,0.05
0.005,0.3,0.01,1.0,0.0,0.0,0.05
0.005,0.3,0.0125,1.0,0.0,0.0,0.05
0.005,0.3,0.015,1.0,0.0,0.0,0.05
0.005,0.3,0.0175,1.0,0.0,0.0,0.05
0.005,0.3,0.02,1.0,0.0,0.0,0.05
0.005,0.3,0.0225,1.0,0.0,0.0,0.05
0.005,0.3,0.025,1.0,0.0,0.0,0.05
0.005,0.3,0.027500000000000004,1.0,0.0,0.0,0.05
0.005,0.3,0.03,1.0,0.0,0.0,0.05
0.005,0.3,0.0325,1.0,0.0,0.0,0.05
0.005,0.3,0.035,1.0,0.0,0.0,0.05
0.005,0.3,0.0375,1.0,0.0,0.0,0.05
0.005,0.3,0.04,1.0,0.0,0.0,0.05
0.005,0.3,0.0425,1.0,0.0,0.0,0.05
0.005,0.3,0.045000000000000005,1.0,0.0,0.0,0.05
0.005,0.3,0.0475,1.0,0.0,0.0,0.05
0.005,0.3,0.05,1.0,0.0,0.0,0.05
0.005,0.3,0.052500000000000005,1.0,0.0,0.0,0.05
0.005,0.3,0.055,1.0,0.0,0.0,0.05
0.005,0.3,0.0575,1.0,0.0,0.0,0.05
0.005,0.3,0.060000000000000005,1.0,0.0,0.0,0.05
0.005,0.3,0.0625,1.0,0.0,0.0,0.05
0.005,0.3,0.065,0.996,0.004,0.0,0.05
0.005,0.3,0.0675,0.964,0.032,0.004,0.05
0.005,0.3,0.06999999999999999,0.836,0.116,0.048,0.05
0.005,0.3,0.0725,0.552,0.208,0.24,0.05
0.005,0.3,0.075,0.276,0.26,0.464,0.05
0.005,0.3,0.0775,0.084,0.132,0.784,0.05
0.005,0.3,0.08,0.012,0.064,0.924,0.05
0.005,0.3,0.08249999999999999,0.0,0.012,0.988,0.05
0.005,0.3,0.08499999999999999,0.0,0.004,0.996,0.05
0.005,0.3,0.0875,0.0,0.0,1.0,0.05
0.005,0.3,0.09,0.0,0.0,1.0,0.05
0.005,0.3,0.0925,0.0,0.0,1.0,0.05
0.005,0.3,0.095,0.0,0.0,1.0,0.05
0.005,0.3,0.0975,0.0,0.0,1.0,0.05
0.005,0.3,0.09999999999999999,0.0,0.0,1.0,0.05
0.005,0.3,0.1025,0.0,0.0,1.0,0.05
0.005,0.3,0.105,0.0,0.0,1.0,0.05
0.005,0.3,0.1075,0.0,0.0,1.0,0.05
0.005,0.3,0.11,0.0,0.0,1.0,0.05
0.005,0.3,0.1125,0.0,0.0,1.0,0.05
0.005,0.3,0.11499999999999999,0.0,0.0,1.0,0.05
0.005,0.3,0.1175,0.0,0.0,1.0,0.05
0.005,0.3,0.12,0.0,0.0,1.0,0.05
0.005,0.3,0.1225,0.0,0.0,1.0,0.05
0.005,0.3,0.125,0.0,0.0,1.0,0.05
0.005,0.3,0.1275,0.0,0.0,1.0,0.05
0.005,0.3,0.13,0.0,0.0,1.0,0.05
0.005,0.3,0.1325,0.0,0.0,1.0,0.05
0.005,0.3,0.135,0.0,0.0,1.0,0.05
0.005,0.3,0.1375,0.0,0.0,1.0,0.05
0.005,0.3,0.14,0.0,0.0,1.0,0.05
0.005,0.3,0.14250000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.14500000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.14750000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.15000000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.15250000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.155,0.0,0.0,1.0,0.05
0.005,0.3,0.1575,0.0,0.0,1.0,0.05
0.005,0.3,0.16,0.0,0.0,1.0,0.05
0.005,0.3,0.1625,0.0,0.0,1.0,0.05
0.005,0.3,0.165,0.0,0.0,1.0,0.05
0.005,0.3,0.1675,0.0,0.0,1.0,0.05
0.005,0.3,0.17,0.0,0.0,1.0,0.05
0.005,0.3,0.17250000000000001,0.0,0.0,1.0,0.05
0.005,0.3,0.17500000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.17750000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.18000000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.18250000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.18500000000000003,0.0,0.0,1.0,0.05
0.005,0.3,0.1875,0.0,0.0,1.0,0.05
0.005,0.3,0.19,0.0,0.0,1.0,0.05
0.005,0.3,0.1925,0.0,0.0,1.0,0.05
0.005,0.3,0.195,0.0,0.0,1.0,0.05
0.005,0.3,0.1975,0.0,0.0,1.0,0.05
0.005,0.3,0.2,0.0,0.0,1.0,0.05
0.005,0.3,0.2025,0.0,0.0,1.0,0.05
0.005,0.3,0.20500000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.20750000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.21000000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.21250000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.21500000000000002,0.0,0.0,1.0,0.05
0.005,0.3,0.21750000000000003,0.0,0.0,1.0,0.05
0.005,0.3,0.22,0.0,0.0,1.0,0.05
0.005,0.35,0.01,1.0,0.0,0.0,0.05
0.005,0.35,0.0125,1.0,0.0,0.0,0.05
0.005,0.35,0.015,1.0,0.0,0.0,0.05
0.005,0.35,0.0175,1.0,0.0,0.0,0.05
0.005,0.35,0.02,1.0,0.0,0.0,0.05
0.005,0.35,0.0225,1.0,0.0,0.0,0.05
0.005,0.35,0.025,1.0,0.0,0.0,0.05
0.005,0.35,0.027500000000000004,1.0,0.0,0.0,0.05
0.005,0.35,0.03,1.0,0.0,0.0,0.05
0.005,0.35,0.0325,1.0,0.0,0.0,0.05
0.005,0.35,0.035,1.0,0.0,0.0,0.05
0.005,0.35,0.0375,1.0,0.0,0.0,0.05
0.005,0.35,0.04,1.0,0.0,0.0,0.05
0.005,0.35,0.0425,1.0,0.0,0.0,0.05
0.005,0.35,0.045000000000000005,1.0,0.0,0.0,0.05
0.005,0.35,0.0475,1.0,0.0,0.0,0.05
0.005,0.35,0.05,1.0,0.0,0.0,0.05
0.005,0.35,0.052500000000000005,1.0,0.0,0.0,0.05
0.005,0.35,0.055,1.0,0.0,0.0,0.05
0.005,0.35,0.0575,1.0,0.0,0.0,0.05
0.005,0.35,0.060000000000000005,0.996,0.004,0.0,0.05
0.005,0.35,0.0625,0.996,0.0,0.004,0.05
0.005,0.35,0.065,0.936,0.056,0.008,0.05
0.005,0.35,0.0675,0.812,0.096,0.092,0.05
0.005,0.35,0.06999999999999999,0.532,0.208,0.26,0.05
0.005,0.35,0.0725,0.244,0.216,0.54,0.05
0.005,0.35,0.075,0.064,0.1,0.836,0.05
0.005,0.35,0.0775,0.012,0.032,0.956,0.05
0.005,0.35,0.08,0.004,0.0,0.996,0.05
0.005,0.35,0.08249999999999999,0.0,0.0,1.0,0.05
0.005,0.35,0.08499999999999999,0.0,0.0,1.0,0.05
0.005,0.35,0.0875,0.0,0.0,1.0,0.05
0.005,0.35,0.09,0.0,0.0,1.0,0.05
0.005,0.35,0.0925,0.0,0.0,1.0,0.05
0.005,0.35,0.095,0.0,0.0,1.0,0.05
0.005,0.35,0.0975,0.0,0.0,1.0,0.05
0.005,0.35,0.09999999999999999,0.0,0.0,1.0,0.05
0.005,0.35,0.1025,0.0,0.0,1.0,0.05
0.005,0.35,0.105,0.0,0.0,1.0,0.05
0.005,0.35,0.1075,0.0,0.0,1.0,0.05
0.005,0.35,0.11,0.0,0.0,1.0,0.05
0.005,0.35,0.1125,0.0,0.0,1.0,0.05
0.005,0.35,0.11499999999999999,0.0,0.0,1.0,0.05
0.005,0.35,0.1175,0.0,0.0,1.0,0.05
0.005,0.35,0.12,0.0,0.0,1.0,0.05
0.005,0.35,0.1225,0.0,0.0,1.0,0.05
0.005,0.35,0.125,0.0,0.0,1.0,0.05
0.005,0.35,0.1275,0.0,0.0,1.0,0.05
0.005,0.35,0.13,0.0,0.0,1.0,0.05
0.005,0.35,0.1325,0.0,0.0,1.0,0.05
0.005,0.35,0.135,0.0,0.0,1.0,0.05
0.005,0.35,0.1375,0.0,0.0,1.0,0.05
0.005,0.35,0.14,0.0,0.0,1.0,0.05
0.005,0.35,0.14250000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.14500000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.14750000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.15000000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.15250000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.155,0.0,0.0,1.0,0.05
0.005,0.35,0.1575,0.0,0.0,1.0,0.05
0.005,0.35,0.16,0.0,0.0,1.0,0.05
0.005,0.35,0.1625,0.0,0.0,1.0,0.05
0.005,0.35,0.165,0.0,0.0,1.0,0.05
0.005,0.35,0.1675,0.0,0.0,1.0,0.05
0.005,0.35,0.17,0.0,0.0,1.0,0.05
0.005,0.35,0.17250000000000001,0.0,0.0,1.0,0.05
0.005,0.35,0.17500000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.17750000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.18000000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.18250000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.18500000000000003,0.0,0.0,1.0,0.05
0.005,0.35,0.1875,0.0,0.0,1.0,0.05
0.005,0.35,0.19,0.0,0.0,1.0,0.05
0.005,0.35,0.1925,0.0,0.0,1.0,0.05
0.005,0.35,0.195,0.0,0.0,1.0,0.05
0.005,0.35,0.1975,0.0,0.0,1.0,0.05
0.005,0.35,0.2,0.0,0.0,1.0,0.05
0.005,0.35,0.2025,0.0,0.0,1.0,0.05
0.005,0.35,0.20500000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.20750000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.21000000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.21250000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.21500000000000002,0.0,0.0,1.0,0.05
0.005,0.35,0.21750000000000003,0.0,0.0,1.0,0.05
0.005,0.35,0.22,0.0,0.0,1.0,0.05
0.005,0.4,0.01,1.0,0.0,0.0,0.05
0.005,0.4,0.0125,1.0,0.0,0.0,0.05
0.005,0.4,0.015,1.0,0.0,0.0,0.05
0.005,0.4,0.0175,1.0,0.0,0.0,0.05
0.005,0.4,0.02,1.0,0.0,0.0,0.05
0.005,0.4,0.0225,1.0,0.0,0.0,0.05
0.005,0.4,0.025,1.0,0.0,0.0,0.05
0.005,0.4,0.027500000000000004,1.0,0.0,0.0,0.05
0.005,0.4,0.03,1.0,0.0,0.0,0.05
0.005,0.4,0.0325,1.0,0.0,0.0,0.05
0.005,0.4,0.035,1.0,0.0,0.0,0.05
0.005,0.4,0.0375,1.0,0.0,0.0,0.05
0.005,0.4,0.04,1.0,0.0,0.0,0.05
0.005,0.4,0.0425,1.0,0.0,0.0,0.05
0.005,0.4,0.045000000000000005,1.0,0.0,0.0,0.05
0.005,0.4,0.0475,1.0,0.0,0.0,0.05
0.005,0.4,0.05,1.0,0.0,0.0,0.05
0.005,0.4,0.052500000000000005,1.0,0.0,0.0,0.05
0.005,0.4,0.055,1.0,0.0,0.0,0.05
0.005,0.4,0.0575,1.0,0.0,0.0,0.05
0.005,0.4,0.060000000000000005,0.988,0.012,0.0,0.05
0.005,0.4,0.0625,0.948,0.036,0.016,0.05
0.005,0.4,0.065,0.776,0.128,0.096,0.05
0.005,0.4,0.0675,0.44,0.252,0.308,0.05
0.005,0.4,0.06999999999999999,0.216,0.188,0.596,0.05
0.005,0.4,0.0725,0.044,0.112,0.844,0.05
0.005,0.4,0.075,0.008,0.036,0.956,0.05
0.005,0.4,0.0775,0.0,0.008,0.992,0.05
0.005,0.4,0.08,0.0,0.0,1.0,0.05
0.005,0.4,0.08249999999999999,0.0,0.0,1.0,0.05
0.005,0.4,0.08499999999999999,0.0,0.0,1.0,0.05
0.005,0.4,0.0875,0.0,0.0,1.0,0.05
0.005,0.4,0.09,0.0,0.0,1.0,0.05
0.005,0.4,0.0925,0.0,0.0,1.0,0.05
0.005,0.4,0.095,0.0,0.0,1.0,0.05
0.005,0.4,0.0975,0.0,0.0,1.0,0.05
0.005,0.4,0.09999999999999999,0.0,0.0,1.0,0.05
0.005,0.4,0.1025,0.0,0.0,1.0,0.05
0.005,0.4,0.105,0.0,0.0,1.0,0.05
0.005,0.4,0.1075,0.0,0.0,1.0,0.05
0.005,0.4,0.11,0.0,0.0,1.0,0.05
0.005,0.4,0.1125,0.0,0.0,1.0,0.05
0.005,0.4,0.11499999999999999,0.0,0.0,1.0,0.05
0.005,0.4,0.1175,0.0,0.0,1.0,0.05
0.005,0.4,0.12,0.0,0.0,1.0,0.05
0.005,0.4,0.1225,0.0,0.0,1.0,0.05
0.005,0.4,0.125,0.0,0.0,1.0,0.05
0.005,0.4,0.1275,0.0,0.0,1.0,0.05
0.005,0.4,0.13,0.0,0.0,1.0,0.05
0.005,0.4,0.1325,0.0,0.0,1.0,0.05
0.005,0.4,0.135,0.0,0.0,1.0,0.05
0.005,0.4,0.1375,0.0,0.0,1.0,0.05
0.005,0.4,0.14,0.0,0.0,1.0,0.05
0.005,0.4,0.14250000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.14500000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.14750000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.15000000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.15250000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.155,0.0,0.0,1.0,0.05
0.005,0.4,0.1575,0.0,0.0,1.0,0.05
0.005,0.4,0.16,0.0,0.0,1.0,0.05
0.005,0.4,0.1625,0.0,0.0,1.0,0.05
0.005,0.4,0.165,0.0,0.0,1.0,0.05
0.005,0.4,0.1675,0.0,0.0,1.0,0.05
0.005,0.4,0.17,0.0,0.0,1.0,0.05
0.005,0.4,0.17250000000000001,0.0,0.0,1.0,0.05
0.005,0.4,0.17500000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.17750000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.18000000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.18250000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.18500000000000003,0.0,0.0,1.0,0.05
0.005,0.4,0.1875,0.0,0.0,1.0,0.05
0.005,0.4,0.19,0.0,0.0,1.0,0.05
0.005,0.4,0.1925,0.0,0.0,1.0,0.05
0.005,0.4,0.195,0.0,0.0,1.0,0.05
0.005,0.4,0.1975,0.0,0.0,1.0,0.05
0.005,0.4,0.2,0.0,0.0,1.0,0.05
0.005,0.4,0.2025,0.0,0.0,1.0,0.05
0.005,0.4,0.20500000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.20750000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.21000000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.21250000000000002,0.0,0.0,1.0,0.05
0.005,0.4,0.21500000000000002,0.0,0.0,1.0,0.05
